"","from","to","type","subtype"
"118","hsa:30","hsa:3033","ECrel","compound"
"119","hsa:3032","hsa:5095","ECrel","compound"
"120","hsa:3032","hsa:5096","ECrel","compound"
"121","hsa:3032","hsa:4329","ECrel","compound"
"122","hsa:3032","hsa:1962","ECrel","compound"
"123","hsa:3032","hsa:3028","ECrel","compound"
"124","hsa:3032","hsa:3033","ECrel","compound"
"125","hsa:3033","hsa:26275","ECrel","compound"
"126","hsa:3033","hsa:4329","ECrel","compound"
"127","hsa:3033","hsa:316","ECrel","compound"
"128","hsa:3033","hsa:217","ECrel","compound"
"129","hsa:3033","hsa:219","ECrel","compound"
"130","hsa:3033","hsa:223","ECrel","compound"
"131","hsa:3033","hsa:224","ECrel","compound"
"132","hsa:3033","hsa:501","ECrel","compound"
"133","hsa:3033","hsa:18","ECrel","compound"
"134","hsa:36","hsa:1629","ECrel","compound"
"135","hsa:36","hsa:1892","ECrel","compound"
"136","hsa:36","hsa:1962","ECrel","compound"
"137","hsa:36","hsa:3030","ECrel","compound"
"138","hsa:1629","hsa:34","ECrel","compound"
"139","hsa:1629","hsa:35","ECrel","compound"
"140","hsa:1629","hsa:36","ECrel","compound"
"143","hsa:84693","hsa:5095","ECrel","compound"
"144","hsa:84693","hsa:5096","ECrel","compound"
"145","hsa:5095","hsa:4329","ECrel","compound"
"146","hsa:5096","hsa:4329","ECrel","compound"
"147","hsa:316","hsa:11112","ECrel","compound"
"148","hsa:316","hsa:4329","ECrel","compound"
"149","hsa:316","hsa:18","ECrel","compound"
"150","hsa:217","hsa:11112","ECrel","compound"
"151","hsa:217","hsa:4329","ECrel","compound"
"152","hsa:217","hsa:18","ECrel","compound"
"153","hsa:219","hsa:11112","ECrel","compound"
"154","hsa:219","hsa:4329","ECrel","compound"
"155","hsa:219","hsa:18","ECrel","compound"
"156","hsa:223","hsa:11112","ECrel","compound"
"157","hsa:223","hsa:4329","ECrel","compound"
"158","hsa:223","hsa:18","ECrel","compound"
"159","hsa:224","hsa:11112","ECrel","compound"
"160","hsa:224","hsa:4329","ECrel","compound"
"161","hsa:224","hsa:18","ECrel","compound"
"162","hsa:501","hsa:11112","ECrel","compound"
"163","hsa:501","hsa:4329","ECrel","compound"
"164","hsa:501","hsa:18","ECrel","compound"
"165","hsa:4329","hsa:11112","ECrel","compound"
"166","hsa:4329","hsa:18","ECrel","compound"
"167","hsa:18","hsa:11112","ECrel","compound"
"168","hsa:11112","hsa:26275","ECrel","compound"
"169","hsa:26275","hsa:1892","ECrel","compound"
"170","hsa:26275","hsa:1962","ECrel","compound"
"171","hsa:26275","hsa:3030","ECrel","compound"
"172","hsa:34","hsa:1629","ECrel","compound"
"173","hsa:27034","hsa:1892","ECrel","compound"
"174","hsa:27034","hsa:1962","ECrel","compound"
"175","hsa:27034","hsa:3030","ECrel","compound"
"176","hsa:27034","hsa:1629","ECrel","compound"
"177","hsa:197322","hsa:84693","ECrel","compound"
"178","hsa:197322","hsa:217","ECrel","compound"
"179","hsa:197322","hsa:219","ECrel","compound"
"180","hsa:197322","hsa:223","ECrel","compound"
"181","hsa:197322","hsa:224","ECrel","compound"
"182","hsa:197322","hsa:501","ECrel","compound"
"183","hsa:197322","hsa:316","ECrel","compound"
"184","hsa:65985","hsa:38","ECrel","compound"
"185","hsa:65985","hsa:39","ECrel","compound"
"186","hsa:65985","hsa:3157","ECrel","compound"
"187","hsa:65985","hsa:3158","ECrel","compound"
"188","hsa:65985","hsa:3155","ECrel","compound"
"189","hsa:65985","hsa:54511","ECrel","compound"
"190","hsa:64902","hsa:18","ECrel","compound"
"191","hsa:64902","hsa:11112","ECrel","compound"
"192","hsa:64902","hsa:1962","ECrel","compound"
"193","hsa:64902","hsa:3033","ECrel","compound"
"194","hsa:64902","hsa:4329","ECrel","compound"
"195","hsa:64902","hsa:217","ECrel","compound"
"196","hsa:64902","hsa:219","ECrel","compound"
"197","hsa:64902","hsa:223","ECrel","compound"
"198","hsa:64902","hsa:224","ECrel","compound"
"199","hsa:64902","hsa:501","ECrel","compound"
"200","hsa:64902","hsa:316","ECrel","compound"
